,gender,ocp_cd,age,kp_txn_amt,cc_txn_amt
21349,2,3.0,4,184500,30000.0
21350,2,9.0,3,456200,3800.0
21351,1,3.0,5,396400,0.0
21352,2,7.0,5,293100,8500.0
21353,2,9.0,3,43500,3000.0
21354,2,3.0,5,632400,13200.0
21355,1,1.0,3,425200,10000.0
21356,2,9.0,5,72000,24000.0
21357,1,3.0,4,4172100,241600.0
21358,1,9.0,4,70200,5000.0
21359,2,3.0,3,211800,0.0
21360,2,3.0,3,318300,73200.0
21361,2,3.0,3,402800,51700.0
21362,2,3.0,4,888500,107300.0
21363,1,3.0,3,518100,10500.0
21364,1,9.0,3,246300,36700.0
21365,2,9.0,4,13900,0.0
21366,1,9.0,4,348800,8100.0
21367,1,4.0,4,18559700,436700.0
21368,2,3.0,3,243400,1500.0
21369,1,9.0,4,1433500,4400.0
21370,2,3.0,3,380600,56400.0
21371,1,3.0,3,172000,9900.0
21372,2,3.0,3,86600,15500.0
21373,2,1.0,4,197000,6300.0
21374,1,3.0,3,345800,31500.0
21375,1,3.0,4,4000,0.0
21376,2,4.0,3,942000,44000.0
21377,2,3.0,3,188400,21200.0
21378,1,9.0,3,46500,0.0
21379,2,9.0,3,185600,23500.0
21380,2,3.0,3,756400,0.0
21381,1,3.0,4,7300,0.0
21382,1,3.0,3,523500,0.0
21383,1,3.0,3,7799000,59900.0
21384,1,9.0,4,389600,1000.0
21385,2,3.0,4,24800,0.0
21386,1,3.0,4,1056100,53200.0
21387,1,9.0,4,882100,26200.0
21388,2,9.0,4,89100,3600.0
21389,2,9.0,3,34200,3500.0
21390,1,9.0,5,826700,31800.0
21391,2,3.0,4,922700,174800.0
21392,2,9.0,3,2021300,87000.0
21393,2,3.0,3,1660600,297000.0
21394,1,9.0,3,167100,5000.0
21395,1,9.0,6,5200,2400.0
21396,2,1.0,3,1796100,91900.0
21397,2,3.0,4,315800,49700.0
21398,2,3.0,4,475600,8500.0
21399,1,9.0,4,402000,36600.0
21400,1,9.0,3,87400,0.0
21401,2,9.0,4,411600,15500.0
21402,1,9.0,4,734400,6900.0
21403,1,9.0,3,1400,0.0
21404,1,9.0,3,153500,9300.0
21405,2,3.0,4,1603800,5000.0
21406,1,3.0,3,94800,0.0
21407,1,9.0,4,226900,0.0
21408,2,9.0,4,496000,140100.0
21409,2,9.0,3,401300,23100.0
21410,1,3.0,3,304800,33300.0
21411,1,12.0,5,485100,59000.0
21412,1,9.0,4,313600,2100.0
21413,1,3.0,4,336800,600.0
21414,1,9.0,5,723800,71800.0
21415,1,9.0,3,29000,0.0
21416,2,9.0,3,23600,9000.0
21417,1,4.0,4,112548300,3346700.0
21418,2,3.0,4,5491900,150900.0
21419,2,3.0,4,110700,0.0
21420,2,3.0,5,9710000,239400.0
21421,2,9.0,5,5434200,104100.0
21422,2,3.0,3,2903600,91800.0
21423,1,3.0,3,920000,70000.0
21424,2,3.0,4,193500,84500.0
21425,1,3.0,3,744800,58500.0
21426,2,9.0,3,598700,16700.0
21427,2,3.0,4,355200,45900.0
21428,2,9.0,3,248500,24000.0
21429,2,3.0,3,836100,56800.0
21430,1,3.0,4,2519400,60600.0
21431,2,9.0,4,20500,0.0
21432,2,1.0,3,1294800,29900.0
21433,1,9.0,5,8700,1400.0
21434,2,9.0,4,400200,17200.0
21435,1,9.0,3,374900,0.0
21436,2,3.0,5,2062800,121100.0
21437,2,3.0,3,532900,64600.0
21438,1,3.0,6,2549200,81800.0
21439,1,3.0,4,106200,10400.0
21440,2,3.0,4,15600,29900.0
21441,1,9.0,3,336300,48100.0
21442,1,9.0,4,79500,11400.0
21443,1,3.0,5,600,0.0
21444,1,3.0,4,461000,5000.0
21445,2,9.0,3,260200,36900.0
21446,2,1.0,4,72300,0.0
21447,1,9.0,3,235400,0.0
21448,1,9.0,3,227500,10000.0
21449,1,9.0,5,41000,55000.0
21450,2,7.0,3,7558000,3300.0
21451,2,3.0,4,140500,35000.0
21452,2,3.0,4,5211600,52200.0
21453,1,3.0,4,25800,0.0
21454,2,3.0,5,217600,800.0
21455,2,9.0,3,377300,44100.0
21456,2,9.0,4,3444400,109400.0
21457,1,9.0,5,57200,0.0
21458,1,9.0,3,84000,21000.0
21459,2,3.0,4,71000,0.0
21460,1,3.0,3,1534400,6600.0
21461,1,9.0,3,604500,73100.0
21462,1,3.0,3,34900,0.0
21463,1,9.0,4,10000,3600.0
21464,1,9.0,4,134800,11000.0
21465,1,3.0,5,9400,0.0
21466,2,3.0,3,2623600,22500.0
21467,2,13.0,2,152600,4200.0
21468,2,3.0,3,271100,24000.0
21469,1,3.0,3,657400,33000.0
21470,2,3.0,3,358400,48300.0
21471,2,9.0,3,1447500,77500.0
21472,2,3.0,3,88700,0.0
21473,1,4.0,3,1667500,35500.0
21474,2,9.0,3,230000,6600.0
21475,2,3.0,3,460800,15000.0
21476,1,3.0,3,1259000,24200.0
21477,2,3.0,4,136300,10100.0
21478,2,9.0,5,207000,8000.0
21479,2,9.0,4,41000,0.0
21480,1,9.0,4,754100,74900.0
21481,2,3.0,5,861300,22400.0
21482,2,3.0,3,124000,0.0
21483,2,9.0,3,758900,31000.0
21484,2,9.0,4,214200,42900.0
21485,2,9.0,3,1393900,58100.0
21486,1,9.0,6,13900,3100.0
21487,2,3.0,3,987400,91800.0
21488,1,3.0,4,149000,5600.0
21489,2,9.0,3,150900,17300.0
21490,2,3.0,3,2599800,98500.0
21491,1,9.0,4,22600,0.0
21492,1,9.0,3,602000,0.0
21493,1,1.0,4,266000,0.0
21494,1,3.0,4,213500,0.0
21495,2,9.0,4,902300,36000.0
21496,2,3.0,4,44900,0.0
21497,2,9.0,3,68400,0.0
21498,2,9.0,4,1191900,93300.0
21499,2,3.0,4,215400,37300.0
21500,2,9.0,4,494200,8500.0
21501,1,9.0,4,12200,800.0
21502,1,9.0,3,2252700,77400.0
21503,1,9.0,5,378600,11400.0
21504,1,9.0,2,407900,28900.0
21505,1,3.0,3,172100,0.0
21506,2,3.0,4,383600,45000.0
21507,2,3.0,4,530300,67600.0
21508,2,3.0,4,2938800,0.0
21509,1,3.0,5,282000,14000.0
21510,1,9.0,3,3100,0.0
21511,2,9.0,4,78400,0.0
21512,2,9.0,3,2860100,22500.0
21513,1,3.0,4,237800,0.0
21514,2,3.0,4,593600,40900.0
21515,2,3.0,5,665300,14400.0
21516,1,9.0,3,195200,900.0
21517,2,9.0,4,531700,26100.0
21518,1,9.0,3,505100,39000.0
21519,1,9.0,4,937500,170000.0
21520,2,3.0,3,1396500,64600.0
21521,2,3.0,3,664800,8000.0
21522,1,9.0,4,1581600,7600.0
21523,2,9.0,3,5506000,67600.0
21524,2,3.0,3,3005600,76500.0
21525,1,3.0,4,712400,29400.0
21526,1,3.0,4,357200,7200.0
21527,2,4.0,4,4116300,91900.0
21528,2,3.0,4,735900,37300.0
21529,1,4.0,5,2128800,0.0
21530,2,9.0,5,63100,50200.0
21531,1,9.0,6,1200,0.0
21532,1,3.0,4,45800,0.0
21533,1,3.0,5,1977300,132200.0
21534,2,3.0,3,649800,27100.0
21535,1,9.0,4,96600,23800.0
21536,1,9.0,3,81100,21600.0
21537,2,3.0,3,1843400,52500.0
21538,1,9.0,3,16500,1000.0
21539,2,3.0,3,12700,0.0
21540,1,9.0,4,373800,42200.0
21541,2,9.0,4,114800,14200.0
21542,2,9.0,3,252700,18500.0
21543,2,9.0,3,387100,66700.0
21544,1,3.0,3,282000,3700.0
21545,2,3.0,4,68600,12500.0
21546,1,9.0,4,414300,0.0
21547,1,13.0,3,1156500,25200.0
21548,1,9.0,4,321200,23300.0
21549,2,3.0,3,233100,16000.0
21550,1,4.0,4,10037400,1168600.0
21551,1,4.0,4,2696800,100000.0
21552,1,9.0,4,302200,51100.0
21553,2,3.0,3,218900,0.0
21554,2,9.0,4,104900,41200.0
21555,1,3.0,3,185600,0.0
21556,1,3.0,4,466800,28500.0
21557,2,3.0,4,286700,0.0
21558,1,3.0,3,284400,31400.0
21559,2,3.0,3,220000,0.0
21560,2,9.0,3,220900,0.0
21561,1,4.0,6,2402100,2200.0
21562,1,9.0,3,704400,70200.0
21563,1,3.0,3,2285800,241300.0
21564,2,9.0,4,19800,600.0
21565,2,3.0,3,218400,0.0
21566,2,3.0,3,160200,10200.0
21567,2,3.0,4,3062200,180700.0
21568,2,3.0,5,301200,10700.0
21569,2,3.0,4,284200,13800.0
21570,2,9.0,4,1369300,76500.0
21571,1,3.0,3,15191200,272500.0
21572,2,13.0,4,10200,5000.0
21573,1,9.0,3,146000,0.0
21574,2,9.0,4,174100,25400.0
21575,2,3.0,4,3800,2500.0
21576,2,9.0,4,228900,0.0
21577,2,9.0,5,173400,9800.0
21578,2,9.0,4,103700,11800.0
21579,1,9.0,4,122800,6000.0
21580,2,9.0,3,610500,20000.0
21581,2,3.0,4,334000,20800.0
21582,2,3.0,4,811100,86300.0
21583,1,3.0,4,232100,43000.0
21584,1,3.0,3,47900,22700.0
21585,2,9.0,3,75400,23100.0
21586,1,9.0,5,792800,71600.0
21587,2,3.0,4,589700,12100.0
21588,1,9.0,3,1446100,55100.0
21589,1,3.0,3,385200,17000.0
21590,2,9.0,5,80000,0.0
21591,2,9.0,3,158200,0.0
21592,2,9.0,5,10363900,968400.0
21593,1,9.0,5,1424300,11900.0
21594,2,3.0,3,40800,0.0
21595,2,3.0,3,450300,41100.0
21596,1,9.0,4,161800,0.0
21597,1,9.0,4,290500,16000.0
21598,2,4.0,3,433500,0.0
21599,2,1.0,4,31000,0.0
21600,2,9.0,4,798100,25400.0
21601,2,3.0,4,3172700,228700.0
21602,1,9.0,3,248400,42300.0
21603,2,9.0,4,46800,18500.0
21604,1,3.0,3,369200,25500.0
21605,2,4.0,4,485300,0.0
21606,2,9.0,5,150200,5500.0
21607,2,9.0,3,61800,33400.0
21608,2,3.0,4,2130900,17100.0
21609,1,7.0,4,1016700,43300.0
21610,2,9.0,4,3822000,32000.0
21611,1,9.0,4,190400,0.0
21612,1,3.0,3,392800,29500.0
21613,1,3.0,4,523500,20100.0
21614,2,9.0,3,898600,102500.0
21615,2,3.0,3,2316800,67900.0
21616,1,4.0,5,7396100,340600.0
21617,2,3.0,3,113100,7600.0
21618,1,9.0,5,132000,39800.0
21619,1,9.0,4,1177400,246800.0
21620,2,3.0,6,680800,8800.0
21621,1,3.0,4,1121900,153900.0
21622,2,3.0,3,105400,14700.0
21623,2,3.0,3,256500,41400.0
21624,1,9.0,3,96400,0.0
21625,2,9.0,5,492600,0.0
21626,2,9.0,4,19500,0.0
21627,2,9.0,3,429900,5700.0
21628,1,9.0,4,1876000,76500.0
21629,1,3.0,5,1499000,80500.0
21630,1,9.0,3,435300,11100.0
21631,2,3.0,3,233500,26000.0
21632,2,9.0,3,259200,2000.0
21633,1,9.0,6,6146400,200500.0
21634,1,3.0,5,6000,0.0
21635,2,9.0,4,227000,30100.0
21636,1,9.0,5,212600,52100.0
21637,1,4.0,3,3531400,49900.0
21638,2,9.0,3,490800,0.0
21639,1,9.0,3,71500,8200.0
21640,1,1.0,4,265900,9300.0
21641,2,9.0,3,954800,8600.0
21642,1,9.0,4,23600,3800.0
21643,2,9.0,3,325600,38500.0
21644,2,9.0,4,141400,6100.0
21645,2,3.0,3,346100,44200.0
21646,1,4.0,6,593200,7200.0
21647,2,9.0,3,917700,70600.0
21648,2,9.0,3,285400,19700.0
21649,2,3.0,5,208100,51600.0
21650,1,9.0,4,8700,0.0
21651,1,9.0,6,16100,0.0
21652,2,3.0,5,1829200,52900.0
21653,2,3.0,4,636800,10100.0
21654,2,9.0,4,91600,2600.0
21655,2,9.0,4,898800,0.0
21656,2,3.0,4,3440500,38200.0
21657,2,9.0,3,201100,0.0
21658,2,9.0,3,1272000,24200.0
21659,1,3.0,3,1942000,32400.0
21660,2,3.0,3,129200,25900.0
21661,2,3.0,4,264600,12000.0
21662,1,9.0,4,250100,3300.0
21663,1,13.0,3,3081600,91900.0
21664,1,3.0,3,69000,36100.0
21665,1,9.0,4,255900,49000.0
21666,2,3.0,5,465800,61900.0
21667,1,9.0,4,27300,0.0
21668,1,9.0,3,414200,68400.0
21669,2,3.0,3,145000,19600.0
21670,2,9.0,3,381800,22000.0
21671,2,9.0,3,52200,9100.0
21672,1,9.0,3,29600,0.0
21673,1,4.0,5,1609000,282900.0
21674,1,3.0,3,7400,0.0
21675,2,3.0,3,68900,2000.0
21676,1,3.0,4,707200,72600.0
21677,1,3.0,4,29200,500.0
21678,1,9.0,3,434800,20100.0
21679,1,3.0,3,203700,29500.0
21680,2,3.0,5,1368500,69600.0
21681,2,9.0,4,1439200,84200.0
21682,1,3.0,4,360100,24100.0
21683,2,3.0,4,287900,0.0
21684,2,9.0,3,105800,16000.0
21685,2,3.0,5,185000,23800.0
21686,2,9.0,3,766300,0.0
21687,2,9.0,4,440600,11500.0
21688,1,9.0,4,777400,21700.0
21689,2,9.0,4,2112400,15100.0
21690,2,3.0,4,3619000,206800.0
21691,1,9.0,5,1198000,22200.0
21692,1,3.0,4,1140200,27200.0
21693,2,3.0,4,1176700,50900.0
21694,2,9.0,3,281700,45000.0
21695,2,3.0,4,563800,5600.0
21696,1,9.0,4,143100,37300.0
21697,2,9.0,4,857700,600.0
21698,2,3.0,4,140100,1400.0
21699,2,7.0,3,176600,0.0
21700,1,9.0,4,415300,5800.0
21701,2,9.0,5,2529500,171600.0
21702,1,9.0,5,22200,3000.0
21703,1,9.0,3,777800,123300.0
21704,2,9.0,3,17200,5000.0
21705,1,3.0,3,388800,23900.0
21706,2,3.0,2,189900,37300.0
21707,2,3.0,4,166200,0.0
21708,2,3.0,5,776800,32000.0
21709,2,3.0,3,508400,1300.0
21710,2,3.0,4,51300,500.0
21711,1,9.0,3,202900,4000.0
21712,2,9.0,4,240200,31000.0
21713,1,3.0,4,581900,30600.0
21714,2,9.0,5,457200,41200.0
21715,2,3.0,5,647300,47500.0
21716,1,3.0,5,19400,0.0
21717,1,4.0,4,1580900,148900.0
21718,2,9.0,4,473000,20900.0
21719,1,3.0,3,188300,0.0
21720,1,3.0,4,102400,8000.0
21721,2,3.0,3,153700,0.0
21722,2,9.0,3,162900,22900.0
21723,1,9.0,4,116400,0.0
21724,1,9.0,4,147200,9700.0
21725,2,3.0,4,130400,0.0
21726,1,3.0,4,1968400,0.0
21727,2,9.0,3,250400,10300.0
21728,2,9.0,4,769900,32300.0
21729,1,3.0,4,268700,50700.0
21730,1,3.0,4,162300,0.0
21731,2,9.0,4,439900,17300.0
21732,2,3.0,3,163900,9600.0
21733,1,9.0,3,95100,14900.0
21734,1,9.0,3,477800,14100.0
21735,2,9.0,5,50900,0.0
21736,2,9.0,3,92600,33000.0
21737,2,3.0,4,153700,17000.0
21738,1,9.0,3,651000,110900.0
21739,2,3.0,5,25900,3000.0
21740,1,9.0,3,191200,32600.0
21741,1,9.0,4,2239600,14600.0
21742,2,9.0,4,2257000,100800.0
21743,2,3.0,4,90000,0.0
21744,2,3.0,3,177200,4600.0
21745,2,3.0,3,153500,13500.0
21746,1,3.0,4,1190600,35600.0
21747,2,3.0,4,281300,48600.0
21748,1,9.0,3,690700,10200.0
21749,2,9.0,3,33100,0.0
21750,2,3.0,5,2504900,32200.0
21751,1,9.0,3,1227000,10000.0
21752,2,3.0,5,993400,0.0
21753,1,9.0,3,43200,0.0
21754,2,9.0,2,81100,8000.0
21755,2,9.0,4,168900,32800.0
21756,1,9.0,3,296500,1600.0
21757,1,3.0,3,133000,17500.0
21758,2,3.0,4,592900,70900.0
21759,1,9.0,3,853900,34100.0
21760,2,1.0,3,236800,12800.0
21761,1,9.0,4,928200,0.0
21762,2,3.0,4,515300,6500.0
21763,1,9.0,3,1046600,45200.0
21764,1,9.0,3,175000,21700.0
21765,1,9.0,5,2049500,122800.0
21766,2,9.0,3,135300,27200.0
21767,1,9.0,4,206800,0.0
21768,2,3.0,3,400,0.0
21769,2,4.0,4,1417300,78500.0
21770,2,3.0,4,2800,0.0
21771,1,1.0,3,202500,0.0
21772,1,3.0,6,3636400,34400.0
21773,2,3.0,5,654900,87400.0
21774,1,4.0,5,65364900,1866000.0
21775,2,3.0,4,221500,10500.0
21776,1,3.0,4,262900,21300.0
21777,2,3.0,3,287700,24000.0
21778,1,3.0,4,1222800,31700.0
21779,1,3.0,4,655200,38900.0
21780,2,3.0,4,734900,41900.0
21781,1,3.0,5,108500,25000.0
21782,1,1.0,4,754500,137200.0
21783,1,3.0,4,586000,33000.0
21784,2,3.0,3,300,0.0
21785,2,3.0,4,458300,13500.0
21786,2,9.0,3,755800,1800.0
21787,1,9.0,3,3600,0.0
21788,1,3.0,4,2862600,305800.0
21789,2,9.0,3,426600,15500.0
21790,2,12.0,4,1882000,7000.0
21791,2,3.0,3,102600,0.0
21792,1,3.0,3,193800,9000.0
21793,1,4.0,6,1040200,0.0
21794,2,3.0,3,118300,19000.0
21795,1,9.0,4,572500,33700.0
21796,1,7.0,4,481800,0.0
21797,1,3.0,3,149800,18200.0
21798,2,9.0,3,207200,0.0
21799,2,9.0,2,75700,5300.0
21800,2,9.0,4,147300,0.0
21801,1,9.0,5,104400,21000.0
21802,2,9.0,4,690300,31200.0
21803,1,9.0,4,288500,10000.0
21804,2,3.0,4,901200,14800.0
21805,1,9.0,5,1100200,68200.0
21806,1,3.0,3,11605200,54500.0
21807,2,7.0,5,3112200,90100.0
21808,2,9.0,3,1637300,4400.0
21809,2,7.0,3,6703000,649700.0
21810,1,3.0,3,13859300,60100.0
21811,1,13.0,3,255700,15000.0
21812,2,9.0,4,1037600,0.0
21813,2,3.0,4,278700,27200.0
21814,1,9.0,3,335300,24400.0
21815,2,9.0,5,162500,0.0
21816,2,3.0,3,8000,6000.0
21817,2,9.0,3,722200,48600.0
21818,2,3.0,4,680900,42000.0
21819,2,9.0,3,304700,13400.0
21820,2,9.0,6,1575300,190500.0
21821,2,3.0,6,406400,5700.0
21822,1,3.0,4,100,0.0
21823,1,9.0,4,361400,26900.0
21824,2,9.0,4,4067700,56900.0
21825,1,3.0,3,456900,0.0
21826,1,9.0,3,544700,7000.0
21827,1,3.0,4,1888200,38500.0
21828,2,3.0,4,70600,0.0
21829,2,3.0,2,27300,0.0
21830,2,3.0,3,592600,0.0
21831,2,9.0,3,113400,0.0
21832,1,3.0,4,694700,5700.0
21833,2,9.0,3,74800,2000.0
21834,2,1.0,4,700300,108900.0
21835,1,4.0,4,40142900,101500.0
21836,1,3.0,5,323000,9000.0
21837,1,3.0,3,330400,25000.0
21838,2,7.0,6,574100,245700.0
21839,2,3.0,4,498000,2600.0
21840,2,3.0,4,305300,8400.0
21841,1,9.0,4,812100,39700.0
21842,1,9.0,4,72300,3100.0
21843,2,3.0,5,912100,52300.0
21844,2,3.0,5,8200,0.0
21845,2,13.0,4,763200,13400.0
21846,2,3.0,4,250200,41200.0
21847,1,9.0,3,343000,0.0
21848,2,9.0,4,552400,27500.0
21849,2,9.0,3,478200,42300.0
21850,1,3.0,5,600,3800.0
21851,2,3.0,3,294300,0.0
21852,1,9.0,5,514400,26100.0
21853,1,3.0,4,247200,7400.0
21854,1,7.0,4,21000,0.0
21855,1,3.0,3,462400,58200.0
21856,1,3.0,5,191600,0.0
21857,2,9.0,3,45200,0.0
21858,1,3.0,3,137800,0.0
21859,2,3.0,3,94300,3600.0
21860,2,3.0,5,138100,1200.0
21861,2,3.0,4,9514300,66600.0
21862,2,9.0,3,344600,15000.0
21863,2,9.0,3,151300,32300.0
21864,2,3.0,3,213800,71100.0
21865,2,3.0,4,1038000,44700.0
21866,2,9.0,4,375400,3000.0
21867,2,9.0,3,222800,38400.0
21868,1,3.0,3,2214300,102000.0
21869,1,3.0,4,2497200,101500.0
21870,2,9.0,3,113200,0.0
21871,1,9.0,3,175100,40900.0
21872,2,9.0,4,262800,7300.0
21873,1,3.0,3,299800,0.0
21874,1,3.0,5,2000,0.0
21875,2,4.0,6,208300,600.0
21876,1,3.0,3,13000,0.0
21877,1,12.0,6,231800,0.0
21878,1,9.0,4,62500,4900.0
21879,1,9.0,3,363600,18400.0
21880,2,3.0,4,2360800,8000.0
21881,1,9.0,5,228600,37000.0
21882,2,9.0,4,1142400,28000.0
21883,1,3.0,3,1415500,34900.0
21884,2,3.0,3,51000,0.0
21885,1,3.0,5,1486200,28200.0
21886,1,9.0,3,281700,8700.0
21887,2,3.0,3,115300,600.0
21888,1,3.0,3,2305200,0.0
21889,1,3.0,4,486900,6900.0
21890,2,3.0,4,492200,20500.0
21891,2,9.0,2,154600,18300.0
21892,2,7.0,3,489700,15400.0
21893,2,3.0,3,26985200,81300.0
21894,2,3.0,5,1203000,203000.0
21895,2,9.0,3,117900,5400.0
21896,2,9.0,3,49200,6000.0
21897,2,3.0,3,1560800,218100.0
21898,2,13.0,3,249100,0.0
21899,2,3.0,4,895400,41500.0
21900,1,9.0,5,313000,20000.0
21901,2,3.0,4,615900,11100.0
21902,2,3.0,3,832400,25000.0
21903,2,9.0,3,575800,0.0
21904,2,9.0,3,905500,69400.0
21905,2,9.0,4,204000,13600.0
21906,2,9.0,4,4408200,1300.0
21907,2,9.0,3,13400,2000.0
21908,1,9.0,4,1015000,74700.0
21909,1,9.0,4,324600,17500.0
21910,2,3.0,3,176100,0.0
21911,2,9.0,3,7200,6400.0
21912,1,9.0,4,109100,11500.0
21913,1,9.0,3,1548300,113700.0
21914,1,3.0,4,305200,54200.0
21915,1,3.0,3,1277100,41000.0
21916,1,9.0,4,141400,0.0
21917,1,9.0,4,359500,22900.0
21918,1,9.0,5,290400,1700.0
21919,2,12.0,3,126300,20000.0
21920,2,3.0,4,103600,6000.0
21921,2,3.0,3,754200,9500.0
21922,1,4.0,4,1718300,50900.0
21923,1,3.0,3,69000,0.0
21924,1,9.0,4,1014800,22000.0
21925,2,3.0,3,446800,0.0
21926,2,3.0,3,712400,67100.0
21927,2,9.0,3,212800,12600.0
21928,2,9.0,5,46300,6000.0
21929,2,9.0,3,491000,34500.0
21930,1,3.0,3,390700,21300.0
21931,1,9.0,3,101600,2600.0
21932,1,3.0,3,1643400,136800.0
21933,2,3.0,3,405100,12800.0
21934,1,9.0,5,914900,51000.0
21935,2,9.0,3,2679200,179200.0
21936,1,3.0,4,980300,48300.0
21937,1,4.0,5,5421800,0.0
21938,2,1.0,3,66200,3700.0
21939,2,1.0,5,12400,5100.0
21940,2,9.0,3,683900,60300.0
21941,1,9.0,4,117600,4800.0
21942,1,9.0,4,112600,23000.0
21943,1,3.0,4,1527300,194500.0
21944,2,3.0,4,455200,110700.0
21945,2,9.0,4,183600,32700.0
21946,1,3.0,5,81900,3000.0
21947,2,5.0,4,805300,0.0
21948,1,9.0,3,211200,9600.0
21949,1,3.0,4,376200,37500.0
21950,1,3.0,3,263600,16500.0
21951,2,9.0,3,15100,4000.0
21952,1,9.0,4,20400,500.0
21953,2,3.0,4,491700,69300.0
21954,1,3.0,3,1052700,87900.0
21955,1,9.0,3,276000,0.0
21956,1,1.0,3,250000,600.0
21957,1,9.0,5,918400,9000.0
21958,1,9.0,4,224200,0.0
21959,1,3.0,3,55500,0.0
21960,2,3.0,5,148200,22000.0
21961,1,3.0,3,36200,1300.0
21962,1,3.0,4,3050100,65300.0
21963,2,3.0,4,2071200,168700.0
21964,2,3.0,6,2380900,82400.0
21965,1,9.0,3,189000,700.0
21966,2,9.0,4,200600,0.0
21967,2,3.0,5,19500,2400.0
21968,1,9.0,4,15310400,293100.0
21969,1,9.0,3,247800,13000.0
21970,2,3.0,5,651800,10000.0
21971,1,9.0,3,167800,9500.0
21972,2,3.0,5,231300,0.0
21973,2,9.0,3,200900,27200.0
21974,2,3.0,5,1746600,116900.0
21975,1,3.0,3,318100,0.0
21976,1,9.0,3,3602300,156800.0
21977,2,3.0,3,164300,5900.0
21978,2,9.0,4,465000,20000.0
21979,1,9.0,4,1255800,500.0
21980,2,9.0,3,122100,16300.0
21981,1,9.0,6,344000,101500.0
21982,2,9.0,3,478000,0.0
21983,2,9.0,3,9200,5500.0
21984,2,9.0,3,209500,23100.0
21985,1,4.0,5,831391300,599800.0
21986,2,9.0,5,197600,7300.0
21987,2,3.0,3,220400,17400.0
21988,1,3.0,6,610800,57500.0
21989,2,3.0,4,1827100,146200.0
21990,2,3.0,4,1510400,65000.0
21991,1,9.0,3,158100,39100.0
21992,1,3.0,4,100700,4000.0
21993,2,12.0,5,868700,37000.0
21994,2,2.0,4,960000,30800.0
21995,2,9.0,4,2158600,32100.0
21996,2,9.0,4,206600,22900.0
21997,2,3.0,3,524600,4000.0
21998,2,9.0,5,4117800,249000.0
21999,2,3.0,3,587000,79700.0
22000,2,3.0,3,24800,46100.0
22001,1,4.0,4,1655000,29600.0
22002,2,9.0,5,714100,22100.0
22003,2,9.0,3,555400,0.0
22004,1,3.0,4,179800,17900.0
22005,2,9.0,4,47400,10000.0
22006,2,3.0,4,714600,14200.0
22007,2,9.0,3,1007000,16800.0
22008,2,3.0,3,1334000,23800.0
22009,2,9.0,4,168600,0.0
22010,2,3.0,4,1491500,17900.0
22011,2,9.0,3,354500,18700.0
22012,1,3.0,5,1928300,0.0
22013,1,9.0,3,272100,0.0
22014,1,3.0,4,405800,14800.0
22015,1,9.0,3,471600,45600.0
22016,1,3.0,3,800,0.0
22017,2,3.0,3,162400,3000.0
22018,1,9.0,3,1308200,227000.0
22019,2,3.0,3,448000,32800.0
22020,1,3.0,4,344000,38000.0
22021,2,3.0,3,2654200,147700.0
22022,1,3.0,3,283800,3900.0
22023,1,1.0,4,254600,0.0
22024,1,3.0,4,1356000,110700.0
22025,2,7.0,3,3677600,91000.0
22026,1,9.0,3,2082600,20000.0
22027,2,9.0,3,1106800,26500.0
22028,2,3.0,2,217500,14300.0
22029,2,9.0,4,264300,19900.0
22030,2,3.0,3,380000,0.0
22031,1,5.0,4,1333500,59600.0
22032,2,3.0,4,5390900,248800.0
22033,2,3.0,3,845300,95900.0
22034,2,9.0,4,5041600,90400.0
22035,2,3.0,3,969400,46800.0
22036,1,3.0,3,854800,0.0
22037,1,3.0,3,1075100,24500.0
22038,1,9.0,3,306400,59000.0
22039,2,3.0,4,128400,0.0
22040,1,9.0,4,200900,94900.0
22041,1,9.0,5,1400,0.0
22042,2,3.0,5,123500,6800.0
22043,1,9.0,4,655800,10600.0
22044,1,9.0,3,119200,5900.0
22045,1,3.0,4,418200,27400.0
22046,2,3.0,3,3200,0.0
22047,2,9.0,5,454800,59300.0
22048,2,3.0,5,202200,13600.0
22049,1,7.0,4,351600,38100.0
22050,2,3.0,2,20000,0.0
22051,2,9.0,4,222700,6800.0
22052,2,3.0,6,489000,0.0
22053,2,9.0,3,147200,0.0
22054,1,9.0,5,535000,34600.0
22055,2,9.0,4,336400,2900.0
22056,2,9.0,3,2111200,53200.0
22057,1,9.0,3,327500,18800.0
22058,2,3.0,4,3600,2000.0
22059,2,6.0,2,5600,0.0
22060,2,3.0,4,2016000,60700.0
22061,2,9.0,3,216300,3700.0
22062,1,9.0,5,51500,0.0
22063,2,9.0,3,593200,27100.0
22064,2,4.0,5,12914900,55900.0
22065,2,9.0,3,963500,46000.0
22066,1,9.0,5,36700,18800.0
22067,1,4.0,3,3928400,313800.0
22068,2,3.0,4,334300,0.0
22069,1,9.0,3,7745700,219800.0
22070,1,9.0,3,434000,20000.0
22071,2,3.0,4,918400,0.0
22072,2,3.0,5,8200,20000.0
22073,1,3.0,3,417000,0.0
22074,2,3.0,3,1504500,76000.0
22075,2,1.0,4,1163700,0.0
22076,1,3.0,3,227800,4200.0
22077,2,3.0,4,1745100,28400.0
22078,1,9.0,4,533800,26900.0
22079,1,3.0,3,1963900,137500.0
22080,2,3.0,4,114600,0.0
22081,2,7.0,3,217500,0.0
22082,1,7.0,4,61200,0.0
22083,1,9.0,3,76500,28000.0
22084,2,9.0,4,867900,0.0
